"X.1","X","book_id","title","authors","language_code","books_count","goodreads_book_id","average_rating","ratings_count","image_url","small_image_url"
8223,8226,9861,"A Countess Below Stairs","Eva Ibbotson","en",29,714569,3.88,14422,"https://images.gr-assets.com/books/1311649247m/714569.jpg","https://images.gr-assets.com/books/1311649247s/714569.jpg"
8224,8227,9863,"The Stainless Steel Rat","Harry Harrison","en",51,64394,3.93,10285,"https://images.gr-assets.com/books/1328073906m/64394.jpg","https://images.gr-assets.com/books/1328073906s/64394.jpg"
8225,8228,9864,"Austerlitz","W.G. Sebald, Anthea Bell","en",47,88442,4.04,8267,"https://images.gr-assets.com/books/1327920142m/88442.jpg","https://images.gr-assets.com/books/1327920142s/88442.jpg"
8226,8229,9865,"Money, and the Law of Attraction","Esther Hicks, Jerry Hicks","en",22,2505836,4.24,8099,"https://images.gr-assets.com/books/1418105485m/2505836.jpg","https://images.gr-assets.com/books/1418105485s/2505836.jpg"
8227,8230,9866,"A Twist in the Tale","Jeffrey Archer","en",40,78976,3.85,8978,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8228,8231,9867,"Copper Sun","Sharon M. Draper","en",10,90420,4.3,9795,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8229,8232,9868,"The Rowan","Anne McCaffrey","en",33,61938,4.02,12760,"https://images.gr-assets.com/books/1358551536m/61938.jpg","https://images.gr-assets.com/books/1358551536s/61938.jpg"
8230,8233,9870,"Dark River","Erin Hunter","en",31,1231511,4.27,13323,"https://images.gr-assets.com/books/1363489306m/1231511.jpg","https://images.gr-assets.com/books/1363489306s/1231511.jpg"
8231,8234,9872,"The Versions of Us","Laura  Barnett","en",45,24480276,3.57,8477,"https://images.gr-assets.com/books/1423155390m/24480276.jpg","https://images.gr-assets.com/books/1423155390s/24480276.jpg"
8232,8235,9873,"The Last Council","Kazu Kibuishi","en",13,10537195,4.39,11957,"https://images.gr-assets.com/books/1422047373m/10537195.jpg","https://images.gr-assets.com/books/1422047373s/10537195.jpg"
8233,8236,9874,"Dancing Wu Li Masters","Gary Zukav","en",32,64794,4.02,7739,"https://images.gr-assets.com/books/1410138626m/64794.jpg","https://images.gr-assets.com/books/1410138626s/64794.jpg"
8234,8237,9875,"The Next Big Thing","Johanna Edwards","en",8,226315,3.68,8907,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8235,8238,9876,"Froi of the Exiles","Melina Marchetta","en",22,10165727,4.3,12775,"https://images.gr-assets.com/books/1306866851m/10165727.jpg","https://images.gr-assets.com/books/1306866851s/10165727.jpg"
8236,8239,9877,"Trumps of Doom","Roger Zelazny","en",46,536790,4.06,11282,"https://images.gr-assets.com/books/1418027077m/536790.jpg","https://images.gr-assets.com/books/1418027077s/536790.jpg"
8237,8240,9878,"The Honest Truth About Dishonesty","Dan Ariely","en",52,13426114,3.91,8423,"https://images.gr-assets.com/books/1331070373m/13426114.jpg","https://images.gr-assets.com/books/1331070373s/13426114.jpg"
8238,8241,9879,"Locked On","Tom Clancy, Mark Greaney","en",53,12687461,3.99,7974,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8239,8242,9880,"Meant to Be","Lauren Morrill","en",17,11721314,3.72,13803,"https://images.gr-assets.com/books/1331322901m/11721314.jpg","https://images.gr-assets.com/books/1331322901s/11721314.jpg"
8240,8243,9881,"The Illustrated Mum","Jacqueline Wilson, Nick Sharratt","en",40,511684,3.74,10763,"https://images.gr-assets.com/books/1320392229m/511684.jpg","https://images.gr-assets.com/books/1320392229s/511684.jpg"
8241,8244,9882,"Afterworlds","Scott Westerfeld","en",24,18367581,3.72,13813,"https://images.gr-assets.com/books/1396118779m/18367581.jpg","https://images.gr-assets.com/books/1396118779s/18367581.jpg"
8242,8245,9885,"I'll Walk Alone","Mary Higgins Clark","en",53,8682579,3.78,9794,"https://images.gr-assets.com/books/1327879369m/8682579.jpg","https://images.gr-assets.com/books/1327879369s/8682579.jpg"
8243,8246,9886,"13 Gifts","Wendy Mass","en",11,10473214,4.25,10160,"https://images.gr-assets.com/books/1302009711m/10473214.jpg","https://images.gr-assets.com/books/1302009711s/10473214.jpg"
8244,8247,9887,"My Lobotomy","Howard Dully, Charles Fleming","en",21,503248,3.7,8068,"https://images.gr-assets.com/books/1320449273m/503248.jpg","https://images.gr-assets.com/books/1320449273s/503248.jpg"
8245,8248,9888,"The Last Boleyn","Karen Harper","en",11,31087,4.04,8514,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8246,8249,9889,"Overruled","Emma Chase","en",15,22923997,3.83,16931,"https://images.gr-assets.com/books/1417712844m/22923997.jpg","https://images.gr-assets.com/books/1417712844s/22923997.jpg"
8247,8250,9892,"Salvation in Death","J.D. Robb","en",45,2494204,4.26,14153,"https://images.gr-assets.com/books/1328026886m/2494204.jpg","https://images.gr-assets.com/books/1328026886s/2494204.jpg"
8248,8251,9893,"Open Road Summer","Emery Lord","en",11,16081202,3.91,5017,"https://images.gr-assets.com/books/1405104324m/16081202.jpg","https://images.gr-assets.com/books/1405104324s/16081202.jpg"
8249,8252,9895,"Dirty English","Ilsa Madden","en",7,27152124,3.95,16115,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8250,8253,9896,"Turn of Mind","Alice LaPlante","en",41,9639197,3.65,10954,"https://images.gr-assets.com/books/1320547877m/9639197.jpg","https://images.gr-assets.com/books/1320547877s/9639197.jpg"
8251,8254,9897,"Divine Madness","Robert Muchamore","en",22,655601,4.17,9640,"https://images.gr-assets.com/books/1283561989m/655601.jpg","https://images.gr-assets.com/books/1283561989s/655601.jpg"
8252,8255,9898,"Spark","Brigid Kemmerer","en",13,12977172,4.16,13537,"https://images.gr-assets.com/books/1329524396m/12977172.jpg","https://images.gr-assets.com/books/1329524396s/12977172.jpg"
8253,8256,9899,"Grit","Angela Duckworth","en",32,25813921,4.08,7971,"https://images.gr-assets.com/books/1458533580m/25813921.jpg","https://images.gr-assets.com/books/1458533580s/25813921.jpg"
8254,8257,9900,"Guts","Chuck Palahniuk","en",2,6395833,3.93,10300,"https://images.gr-assets.com/books/1273235556m/6395833.jpg","https://images.gr-assets.com/books/1273235556s/6395833.jpg"
8255,8258,9901,"Innocent","Scott Turow","en",53,7257982,3.9,9827,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8256,8259,9902,"Death Without Company","Craig Johnson","en",22,236862,4.23,9114,"https://images.gr-assets.com/books/1349807862m/236862.jpg","https://images.gr-assets.com/books/1349807862s/236862.jpg"
8257,8260,9903,"Horus Rising","Dan Abnett","en",28,625603,4.17,9152,"https://images.gr-assets.com/books/1414166935m/625603.jpg","https://images.gr-assets.com/books/1414166935s/625603.jpg"
8258,8261,9905,"Timbuktu","Paul Auster","en",45,449,3.66,8272,"https://images.gr-assets.com/books/1355142497m/449.jpg","https://images.gr-assets.com/books/1355142497s/449.jpg"
8259,8262,9908,"Homo Faber","Max Frisch","en",105,10009,3.75,9401,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8260,8263,9909,"George","Alex Gino","en",27,24612624,4.01,13093,"https://images.gr-assets.com/books/1423358952m/24612624.jpg","https://images.gr-assets.com/books/1423358952s/24612624.jpg"
8261,8264,9910,"The Discoverers","Daniel J. Boorstin","en",28,714380,4.12,9117,"https://images.gr-assets.com/books/1321817832m/714380.jpg","https://images.gr-assets.com/books/1321817832s/714380.jpg"
8262,8265,9912,"Henry's Freedom Box","Ellen Levine, Kadir Nelson","en",11,315882,4.46,11204,"https://images.gr-assets.com/books/1328867106m/315882.jpg","https://images.gr-assets.com/books/1328867106s/315882.jpg"
8263,8266,9915,"The Accident","Linwood Barclay","en",43,10196362,3.93,9638,"https://images.gr-assets.com/books/1320390347m/10196362.jpg","https://images.gr-assets.com/books/1320390347s/10196362.jpg"
8264,8267,9916,"Shopaholic to the Rescue","Sophie Kinsella","en",42,25809756,3.55,8168,"https://images.gr-assets.com/books/1439942710m/25809756.jpg","https://images.gr-assets.com/books/1439942710s/25809756.jpg"
8265,8268,9917,"Such a Rush","Jennifer Echols","en",16,12989112,3.84,13370,"https://images.gr-assets.com/books/1345851913m/12989112.jpg","https://images.gr-assets.com/books/1345851913s/12989112.jpg"
8266,8269,9918,"Trouble in Mudbug","Jana Deleon","en",13,5053547,3.92,6249,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8267,8270,9919,"Nothing's Fair in Fifth Grade","Barthe DeClements","en",22,762288,3.94,10276,"https://images.gr-assets.com/books/1458976419m/762288.jpg","https://images.gr-assets.com/books/1458976419s/762288.jpg"
8268,8271,9920,"Dream Dark","Kami Garcia, Margaret Stohl","en",18,11568316,3.76,12142,"https://images.gr-assets.com/books/1307480317m/11568316.jpg","https://images.gr-assets.com/books/1307480317s/11568316.jpg"
8269,8272,9921,"A Coney Island of the Mind","Lawrence Ferlinghetti","en",10,99713,4.16,9376,"https://images.gr-assets.com/books/1327958248m/99713.jpg","https://images.gr-assets.com/books/1327958248s/99713.jpg"
8270,8273,9923,"The Green Mile, Part 5","Stephen King","en",26,228200,4.51,11442,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8271,8274,9924,"Blue Noon","Scott Westerfeld","en",33,24769,3.85,14053,"https://images.gr-assets.com/books/1315537301m/24769.jpg","https://images.gr-assets.com/books/1315537301s/24769.jpg"
8272,8275,9925,"City of Masks","Mary Hoffman","en",52,86737,3.9,12048,"https://images.gr-assets.com/books/1294870497m/86737.jpg","https://images.gr-assets.com/books/1294870497s/86737.jpg"
8273,8276,9928,"Thirteen Moons","Charles Frazier","en",46,33896,3.64,9028,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8274,8277,9931,"Blue Monday","Nicci French","en",45,10940958,3.77,8535,"https://images.gr-assets.com/books/1377323978m/10940958.jpg","https://images.gr-assets.com/books/1377323978s/10940958.jpg"
8275,8278,9932,"Bread and   Wine","Shauna Niequist","en",9,16182601,4.22,8334,"https://images.gr-assets.com/books/1364905830m/16182601.jpg","https://images.gr-assets.com/books/1364905830s/16182601.jpg"
8276,8279,9933,"Parts","Tedd Arnold","en",13,1197646,4.25,10608,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8277,8280,9934,"Nourishing Traditions","Sally Fallon Morell","en",7,117835,4.23,9534,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8278,8281,9935,"Broken Prey","John Sandford","en",38,37300,4.15,10827,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8279,8282,9936,"The Bridge Across Forever","Richard Bach","en",45,29948,3.88,8239,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8280,8283,9938,"The Serpent of Venice","Christopher Moore","en",19,18089900,3.86,8573,"https://images.gr-assets.com/books/1376934009m/18089900.jpg","https://images.gr-assets.com/books/1376934009s/18089900.jpg"
8281,8284,9940,"Demon Thief","Darren Shan","en",34,53168,4.14,10535,"https://images.gr-assets.com/books/1344268460m/53168.jpg","https://images.gr-assets.com/books/1344268460s/53168.jpg"
8282,8285,9942,"Dangerous Girls","Abigail Haas, Abby McDonald","en",18,16074758,4.14,10439,"https://images.gr-assets.com/books/1356513050m/16074758.jpg","https://images.gr-assets.com/books/1356513050s/16074758.jpg"
8283,8286,9943,"Sherlock Holmes and the Case of the Hound of the Baskervilles","Malvina G. Vogel, Arthur Conan Doyle","en",5,653559,4.49,9805,"https://images.gr-assets.com/books/1292693979m/653559.jpg","https://images.gr-assets.com/books/1292693979s/653559.jpg"
8284,8287,9944,"Give and Take","Adam M. Grant","en",26,16158498,4.06,9918,"https://images.gr-assets.com/books/1356136579m/16158498.jpg","https://images.gr-assets.com/books/1356136579s/16158498.jpg"
8285,8288,9945,"Rock Bottom","R.K. Lilley","en",10,18943009,4.46,18490,"https://images.gr-assets.com/books/1385363364m/18943009.jpg","https://images.gr-assets.com/books/1385363364s/18943009.jpg"
8286,8289,9946,"From Beirut to Jerusalem","Thomas L. Friedman","en",31,3559,4.1,8057,"https://images.gr-assets.com/books/1328295618m/3559.jpg","https://images.gr-assets.com/books/1328295618s/3559.jpg"
8287,8290,9947,"Magonia","Maria Dahvana Headley","en",19,21393526,3.6,12510,"https://images.gr-assets.com/books/1413479866m/21393526.jpg","https://images.gr-assets.com/books/1413479866s/21393526.jpg"
8288,8291,9948,"Vampire Knight, Vol. 2","Matsuri Hino, Tomo Kimura","en",19,263173,4.25,13455,"https://images.gr-assets.com/books/1329259095m/263173.jpg","https://images.gr-assets.com/books/1329259095s/263173.jpg"
8289,8292,9949,"The Men Who Stare at Goats","Jon Ronson","en",53,1824,3.58,8245,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8290,8293,9950,"Ride Steady","Kristen Ashley","en",14,23341855,4.45,15388,"https://images.gr-assets.com/books/1424262600m/23341855.jpg","https://images.gr-assets.com/books/1424262600s/23341855.jpg"
8291,8294,9951,"The Girl with No Shadow","Joanne Harris","en",76,2227371,3.8,8565,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8292,8295,9953,"Marked in Flesh","Anne Bishop","en",14,22062202,4.31,11056,"https://images.gr-assets.com/books/1438874868m/22062202.jpg","https://images.gr-assets.com/books/1438874868s/22062202.jpg"
8293,8296,9954,"Horrorst","Grady Hendrix, Michael Rogalski","en",22,13129925,3.59,10313,"https://images.gr-assets.com/books/1414314217m/13129925.jpg","https://images.gr-assets.com/books/1414314217s/13129925.jpg"
8294,8297,9955,"Wild Cards","Simone Elkeles","en",25,13065327,3.95,13954,"https://images.gr-assets.com/books/1420836321m/13065327.jpg","https://images.gr-assets.com/books/1420836321s/13065327.jpg"
8295,8298,9957,"Inside of a Dog","Alexandra Horowitz","en",36,6332526,3.55,8770,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8296,8299,9958,"The Pacific","Hugh Ambrose","en",31,7494887,4.09,9035,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8297,8300,9959,"Proper Gauge","Hugh Howey","en",10,13178410,4.15,10140,"https://images.gr-assets.com/books/1323761382m/13178410.jpg","https://images.gr-assets.com/books/1323761382s/13178410.jpg"
8298,8301,9960,"The Prize Winner of Defiance, Ohio","Terry Ryan","en",26,127970,3.9,9380,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8299,8302,9962,"Cunt","Inga Muscio, Betty Dodson","en",6,52588,3.88,8203,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8300,8303,9963,"Krondor","Raymond E. Feist","en",36,92918,3.81,10631,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8301,8304,9964,"The Mime Order","Samantha Shannon","en",36,17901125,4.2,11042,"https://images.gr-assets.com/books/1421696237m/17901125.jpg","https://images.gr-assets.com/books/1421696237s/17901125.jpg"
8302,8305,9966,"The Ground Beneath Her Feet","Salman Rushdie","en",72,9864,3.77,8673,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8303,8306,9968,"The Story of the Trapp Family Singers","Maria Augusta von Trapp","en",34,554674,3.94,9027,"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png","https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png"
8304,8307,9969,"Gut","Giulia Enders, Jill Enders","en",67,23013953,3.99,5973,"https://images.gr-assets.com/books/1435168687m/23013953.jpg","https://images.gr-assets.com/books/1435168687s/23013953.jpg"
8305,8308,9970,"The Virgin Cure","Ami McKay","en",24,6131786,3.74,9635,"https://images.gr-assets.com/books/1320443329m/6131786.jpg","https://images.gr-assets.com/books/1320443329s/6131786.jpg"
8306,8309,9971,"The Tycoon's Revenge","Melody Anne","en",8,12602078,3.87,10989,"https://images.gr-assets.com/books/1368675679m/12602078.jpg","https://images.gr-assets.com/books/1368675679s/12602078.jpg"
8307,8310,9972,"Bagombo Snuff Box","Kurt Vonnegut Jr.","en",28,4984,3.72,7407,"https://images.gr-assets.com/books/1327353727m/4984.jpg","https://images.gr-assets.com/books/1327353727s/4984.jpg"
8308,8311,9973,"The Seven Principles for Making Marriage Work","John M. Gottman, Nan Silver","en",52,849380,4.19,8868,"https://images.gr-assets.com/books/1320521960m/849380.jpg","https://images.gr-assets.com/books/1320521960s/849380.jpg"
